Transaction_ID,Date,Region,Product_Category,Product_Name,Units_Sold,Unit_Price,Sales_Target,Total_Sales,Cost,Profit,Target_Achieved
FF100705,2025-12-06,Thailand,Weapons,Dragon Skin,196,49,113459,9604,6716.315539616189,2887.684460383811,No
FF100706,2025-12-07,Mexico,Diamonds,500 Diamonds,68,99,95403,6732,3605.133045692124,3126.866954307876,No
FF100707,2025-12-08,Philippines,Weapons,Elite Pass S1,476,499,61258,237524,120286.5637126361,117237.4362873639,Yes
FF100708,2025-12-09,Thailand,Diamonds,Dragon Skin,264,299,53724,78936,41063.395233973635,37872.604766026365,Yes
FF100709,2025-12-10,Indonesia,Diamonds,Elite Pass S1,2,499,84286,998,433.67476581152323,564.3252341884768,No
FF100710,2025-12-11,Brazil,Skins,Golden AK,361,299,94842,107939,71777.50077930355,36161.49922069645,Yes
FF100711,2025-12-12,Philippines,Characters,Dragon Skin,125,499,124927,62375,32712.425078943295,29662.574921056705,No
FF100712,2025-12-13,Vietnam,Diamonds,Elite Pass S2,110,199,34908,21890,11299.231059826932,10590.768940173068,No
FF100713,2025-12-14,Vietnam,Diamonds,M1014 Evo,86,99,112617,8514,5090.580895119017,3423.4191048809826,No
FF100714,2025-12-15,Indonesia,Elite Pass,M1014 Evo,425,299,70626,127075,67681.41908944676,59393.58091055324,Yes
FF100715,2025-12-16,Thailand,Characters,Elite Pass S1,120,49,57228,5880,3495.4838389770403,2384.5161610229597,No
FF100716,2025-12-17,India,Elite Pass,500 Diamonds,127,99,43386,12573,5260.969261744318,7312.030738255682,No
FF100717,2025-12-18,Thailand,Characters,1000 Diamonds,255,49,66754,12495,8048.241953942769,4446.758046057231,No
FF100718,2025-12-19,Indonesia,Elite Pass,1000 Diamonds,183,99,130942,18117,12358.53303429484,5758.46696570516,No
FF100719,2025-12-20,Vietnam,Diamonds,Elite Pass S2,16,99,48302,1584,941.89331150294,642.10668849706,No
FF100720,2025-12-21,Thailand,Diamonds,Dragon Skin,477,499,80815,238023,163371.79382542823,74651.20617457177,Yes
FF100721,2025-12-22,Vietnam,Skins,Elite Pass S2,62,299,141084,18538,8257.375673137114,10280.624326862886,No
FF100722,2025-12-23,Philippines,Elite Pass,Elite Pass S2,369,299,104748,110331,59934.54168046706,50396.45831953294,Yes
FF100723,2025-12-24,India,Weapons,500 Diamonds,432,99,83344,42768,24828.62111921367,17939.37888078633,No
FF100724,2025-12-25,Philippines,Skins,1000 Diamonds,158,199,55618,31442,18064.089100465088,13377.910899534912,No
FF100725,2025-12-26,Vietnam,Elite Pass,Dragon Skin,268,199,131603,53332,27756.027880713056,25575.972119286944,No
FF100726,2025-12-27,Vietnam,Elite Pass,Golden AK,35,49,96234,1715,859.9444286189414,855.0555713810586,No
FF100727,2025-12-28,Brazil,Skins,500 Diamonds,267,49,81114,13083,5730.971606108139,7352.028393891861,No
FF100728,2025-12-29,Brazil,Diamonds,Elite Pass S2,64,499,137652,31936,16527.606070347072,15408.393929652928,No
FF100729,2025-12-30,Philippines,Elite Pass,Elite Pass S2,494,99,90130,48906,21948.926947064658,26957.073052935342,No
FF100730,2025-12-31,Mexico,Diamonds,Golden AK,50,49,45525,2450,1519.7587722217804,930.2412277782196,No
FF100731,2026-01-01,Philippines,Skins,Elite Pass S2,469,49,99818,22981,10632.143118580352,12348.856881419648,No
FF100732,2026-01-02,Brazil,Diamonds,Elite Pass S2,255,999,134589,254745,106373.76560841258,148371.23439158744,Yes
FF100733,2026-01-03,Vietnam,Characters,Elite Pass S2,149,99,34334,14751,8344.785869682606,6406.214130317394,No
FF100734,2026-01-04,Indonesia,Weapons,M1014 Evo,325,499,114715,162175,93829.41457113069,68345.58542886931,Yes
FF100735,2026-01-05,Philippines,Elite Pass,500 Diamonds,304,49,82767,14896,9854.805088250321,5041.194911749679,No
FF100736,2026-01-06,Vietnam,Weapons,Shadow Bundle,276,499,26644,137724,78928.86467658385,58795.13532341615,Yes
FF100737,2026-01-07,Indonesia,Diamonds,500 Diamonds,357,299,121154,106743,53760.498830700526,52982.501169299474,No
FF100738,2026-01-08,Indonesia,Elite Pass,Golden AK,451,499,133237,225049,144234.70627768507,80814.29372231493,Yes
FF100739,2026-01-09,Brazil,Diamonds,Elite Pass S2,172,199,52933,34228,19238.999786805714,14989.000213194286,No
FF100740,2026-01-10,Philippines,Characters,500 Diamonds,417,199,146366,82983,35166.87475786506,47816.12524213494,No
FF100741,2026-01-11,Thailand,Skins,M1014 Evo,201,499,63469,100299,57145.87360465749,43153.12639534251,Yes
FF100742,2026-01-12,India,Elite Pass,1000 Diamonds,445,199,53687,88555,59544.8746869446,29010.125313055403,Yes
FF100743,2026-01-13,Brazil,Characters,Golden AK,393,299,126609,117507,60973.65230532582,56533.34769467418,No
FF100744,2026-01-14,Brazil,Characters,Elite Pass S1,324,99,72656,32076,15681.883926521396,16394.116073478603,No
FF100745,2026-01-15,Thailand,Elite Pass,500 Diamonds,35,199,37375,6965,3085.779430439153,3879.220569560847,No
FF100746,2026-01-16,India,Diamonds,Elite Pass S1,465,199,134019,92535,41218.20341168649,51316.79658831351,No
FF100747,2026-01-17,Vietnam,Characters,Elite Pass S2,482,499,140735,240518,127433.99956127768,113084.00043872232,Yes
FF100748,2026-01-18,Mexico,Weapons,M1014 Evo,216,299,85206,64584,37375.01572909447,27208.98427090553,No
FF100749,2026-01-19,Philippines,Characters,M1014 Evo,480,99,116462,47520,20157.253216097844,27362.746783902156,No
FF100750,2026-01-20,Mexico,Diamonds,500 Diamonds,65,499,56607,32435,22116.472155509375,10318.527844490625,No
FF100751,2026-01-21,Vietnam,Diamonds,Golden AK,8,499,103178,3992,2501.1480202523667,1490.8519797476333,No
FF100752,2026-01-22,Brazil,Weapons,Golden AK,301,999,43993,300699,173198.76768119374,127500.23231880626,Yes
FF100753,2026-01-23,India,Characters,M1014 Evo,343,299,64386,102557,66511.45543264702,36045.544567352976,Yes
FF100754,2026-01-24,Brazil,Diamonds,Golden AK,431,99,143394,42669,18094.046617924818,24574.953382075182,No
FF100755,2026-01-25,Indonesia,Elite Pass,M1014 Evo,424,299,66287,126776,68845.91766904839,57930.08233095161,Yes
FF100756,2026-01-26,Brazil,Skins,500 Diamonds,332,99,106724,32868,19360.170268106747,13507.829731893253,No
FF100757,2026-01-27,Brazil,Skins,Shadow Bundle,438,299,118132,130962,84941.41256731901,46020.587432680986,Yes
FF100758,2026-01-28,Vietnam,Skins,M1014 Evo,76,499,113308,37924,24083.289878592528,13840.710121407472,No
FF100759,2026-01-29,Vietnam,Characters,Elite Pass S1,174,499,116393,86826,41947.44440268469,44878.55559731531,No
FF100760,2026-01-30,Vietnam,Weapons,Golden AK,47,49,147314,2303,1571.2541091484543,731.7458908515457,No
FF100761,2026-01-31,Mexico,Diamonds,M1014 Evo,15,199,96312,2985,1305.3517010013445,1679.6482989986555,No
FF100762,2026-02-01,Indonesia,Elite Pass,M1014 Evo,361,999,118371,360639,238937.79392577408,121701.20607422592,Yes
FF100763,2026-02-02,Vietnam,Elite Pass,500 Diamonds,147,299,95324,43953,30383.921037261538,13569.078962738462,No
FF100764,2026-02-03,India,Characters,Golden AK,26,999,91196,25974,11770.015683655343,14203.984316344657,No
FF100765,2026-02-04,Mexico,Skins,Shadow Bundle,308,49,90014,15092,9306.026312289057,5785.973687710943,No
FF100766,2026-02-05,Thailand,Characters,500 Diamonds,93,199,28210,18507,7626.469228807326,10880.530771192674,No
FF100767,2026-02-06,India,Weapons,Shadow Bundle,406,299,30922,121394,63322.36953048277,58071.63046951723,Yes
FF100768,2026-02-07,Philippines,Weapons,1000 Diamonds,232,99,56289,22968,12744.598444791654,10223.401555208346,No
FF100769,2026-02-08,Philippines,Diamonds,500 Diamonds,21,199,149097,4179,2399.5549197229084,1779.4450802770916,No
FF100770,2026-02-09,India,Diamonds,Golden AK,307,499,53340,153193,104290.91046128246,48902.08953871754,Yes
FF100771,2026-02-10,Vietnam,Weapons,Dragon Skin,38,49,59850,1862,1120.3192339225373,741.6807660774627,No
FF100772,2026-02-11,Thailand,Weapons,Golden AK,276,199,76984,54924,29899.713057829613,25024.286942170387,No
FF100773,2026-02-12,Thailand,Weapons,Golden AK,157,199,123699,31243,20086.203147416552,11156.796852583448,No
FF100774,2026-02-13,Mexico,Characters,Shadow Bundle,179,499,133711,89321,61199.16263014063,28121.83736985937,No
FF100775,2026-02-14,Thailand,Weapons,Shadow Bundle,132,299,104178,39468,16048.472026857797,23419.527973142205,No
FF100776,2026-02-15,Philippines,Elite Pass,Golden AK,311,99,31094,30789,21390.854235447354,9398.145764552646,No
FF100777,2026-02-16,Indonesia,Skins,Golden AK,455,499,107959,227045,96684.76145411399,130360.23854588601,Yes
FF100778,2026-02-17,Vietnam,Weapons,Golden AK,348,99,53418,34452,22197.97599581021,12254.024004189789,No
FF100779,2026-02-18,Thailand,Skins,Shadow Bundle,28,299,25741,8372,4052.8887645081277,4319.111235491872,No
FF100780,2026-02-19,Mexico,Characters,Golden AK,260,199,131585,51740,22747.6926476556,28992.3073523444,No
FF100781,2026-02-20,Philippines,Skins,Golden AK,406,99,92374,40194,21381.467274797367,18812.532725202633,No
FF100782,2026-02-21,Indonesia,Characters,1000 Diamonds,76,49,137275,3724,2209.028290558874,1514.9717094411262,No
FF100783,2026-02-22,Brazil,Elite Pass,Elite Pass S2,429,49,142564,21021,10810.796620271542,10210.203379728458,No
FF100784,2026-02-23,Brazil,Characters,Dragon Skin,67,499,88798,33433,13920.485588534642,19512.51441146536,No
FF100785,2026-02-24,Indonesia,Characters,Elite Pass S1,342,299,136026,102258,59293.10916576631,42964.89083423369,No
FF100786,2026-02-25,Philippines,Diamonds,Dragon Skin,492,499,90532,245508,164667.36705341385,80840.63294658615,Yes
FF100787,2026-02-26,Mexico,Weapons,Elite Pass S2,194,499,130130,96806,49851.66401476689,46954.33598523311,No
FF100788,2026-02-27,Indonesia,Weapons,Elite Pass S1,472,999,42164,471528,219213.2885912126,252314.7114087874,Yes
FF100789,2026-02-28,Vietnam,Elite Pass,500 Diamonds,162,499,55595,80838,43068.320247155076,37769.679752844924,Yes
FF100790,2026-03-01,Vietnam,Elite Pass,Golden AK,347,999,50257,346653,143690.72366195792,202962.27633804208,Yes
FF100791,2026-03-02,Brazil,Weapons,Elite Pass S2,439,49,34211,21511,13899.252528926558,7611.747471073442,No
FF100792,2026-03-03,Thailand,Diamonds,1000 Diamonds,361,49,115989,17689,11460.742781469355,6228.257218530645,No
FF100793,2026-03-04,Mexico,Weapons,500 Diamonds,257,499,25232,128243,73919.28302948175,54323.716970518246,Yes
FF100794,2026-03-05,Brazil,Diamonds,Golden AK,72,49,87753,3528,1784.9240976523915,1743.0759023476085,No
FF100795,2026-03-06,Thailand,Elite Pass,Shadow Bundle,87,299,72691,26013,16646.62939779845,9366.37060220155,No
FF100796,2026-03-07,Thailand,Skins,M1014 Evo,422,999,109765,421578,238784.35396086905,182793.64603913095,Yes
FF100797,2026-03-08,Vietnam,Elite Pass,Elite Pass S2,262,999,99768,261738,169548.5611725792,92189.43882742079,Yes
FF100798,2026-03-09,Philippines,Elite Pass,Shadow Bundle,214,499,45613,106786,62943.68758743114,43842.31241256886,Yes
FF100799,2026-03-10,India,Characters,Elite Pass S2,153,49,34026,7497,4763.006349802903,2733.993650197097,No
FF100800,2026-03-11,Philippines,Characters,1000 Diamonds,210,99,73535,20790,12049.237388699168,8740.762611300832,No
FF100801,2026-03-12,India,Characters,Elite Pass S2,401,999,114090,400599,210010.94933583832,190588.05066416168,Yes
FF100802,2026-03-13,Indonesia,Characters,Shadow Bundle,61,499,50908,30439,20923.27420908751,9515.72579091249,No
FF100803,2026-03-14,Vietnam,Diamonds,1000 Diamonds,268,499,72113,133732,75202.0702086093,58529.92979139071,Yes
FF100804,2026-03-15,Thailand,Weapons,Elite Pass S1,262,299,39610,78338,45555.65081102861,32782.34918897139,Yes
FF100805,2026-03-16,Mexico,Skins,Dragon Skin,218,199,66646,43382,20222.358431927198,23159.641568072802,No
FF100806,2026-03-17,India,Elite Pass,Golden AK,283,199,125141,56317,33097.232652452774,23219.767347547226,No
FF100807,2026-03-18,Philippines,Diamonds,Elite Pass S2,136,999,83185,135864,77643.8705068052,58220.12949319481,Yes
FF100808,2026-03-19,Thailand,Skins,Golden AK,467,299,92567,139633,63596.06200616108,76036.93799383892,Yes
FF100809,2026-03-20,India,Diamonds,M1014 Evo,380,299,67574,113620,47479.08580037926,66140.91419962075,Yes
FF100810,2026-03-21,India,Diamonds,Shadow Bundle,362,299,143978,108238,62919.593214186214,45318.406785813786,No
FF100811,2026-03-22,India,Elite Pass,Golden AK,449,999,145204,448551,282186.8793328067,166364.12066719332,Yes
FF100812,2026-03-23,Mexico,Weapons,Shadow Bundle,441,199,111051,87759,48883.55427322335,38875.44572677665,No
FF100813,2026-03-24,Vietnam,Characters,Golden AK,93,299,122020,27807,13014.559917679017,14792.440082320983,No
FF100814,2026-03-25,Mexico,Weapons,Dragon Skin,109,49,56182,5341,3204.36816325525,2136.63183674475,No
FF100815,2026-03-26,Brazil,Elite Pass,Dragon Skin,241,499,136136,120259,50993.63037290325,69265.36962709675,No
FF100816,2026-03-27,Thailand,Elite Pass,1000 Diamonds,355,499,20570,177145,94338.58949114267,82806.41050885733,Yes
FF100817,2026-03-28,Vietnam,Elite Pass,Dragon Skin,424,99,117790,41976,18847.644915159628,23128.355084840372,No
FF100818,2026-03-29,Vietnam,Skins,1000 Diamonds,142,99,39288,14058,6401.137601939952,7656.862398060048,No
FF100819,2026-03-30,Vietnam,Weapons,Dragon Skin,291,999,98824,290709,133926.20149974967,156782.79850025033,Yes
FF100820,2026-03-31,Philippines,Weapons,Dragon Skin,432,999,49877,431568,222694.31735830664,208873.68264169336,Yes
FF100821,2026-04-01,Vietnam,Diamonds,Dragon Skin,237,499,104425,118263,49119.95303018553,69143.04696981447,Yes
FF100822,2026-04-02,Mexico,Diamonds,Shadow Bundle,340,49,20917,16660,8652.171617763632,8007.828382236368,No
FF100823,2026-04-03,Vietnam,Diamonds,Elite Pass S2,312,199,95602,62088,34366.46759293727,27721.532407062732,No
FF100824,2026-04-04,Indonesia,Elite Pass,1000 Diamonds,177,199,115040,35223,19196.122379810662,16026.877620189338,No
FF100825,2026-04-05,Thailand,Weapons,Golden AK,141,999,84575,140859,72519.17567960157,68339.82432039843,Yes
FF100826,2026-04-06,Vietnam,Elite Pass,Dragon Skin,189,49,92518,9261,6035.801021202971,3225.1989787970288,No
FF100827,2026-04-07,Thailand,Skins,Shadow Bundle,486,999,142115,485514,215373.0431231546,270140.9568768454,Yes
FF100828,2026-04-08,Indonesia,Diamonds,Shadow Bundle,49,199,59104,9751,5379.714684583653,4371.285315416347,No
FF100829,2026-04-09,Indonesia,Elite Pass,Shadow Bundle,302,999,38062,301698,126294.53142388756,175403.46857611244,Yes
FF100830,2026-04-10,Thailand,Elite Pass,1000 Diamonds,369,299,36999,110331,46487.6031618836,63843.3968381164,Yes
FF100831,2026-04-11,India,Skins,Elite Pass S2,190,999,81845,189810,108601.64307816289,81208.35692183711,Yes
FF100832,2026-04-12,Brazil,Characters,1000 Diamonds,136,499,29941,67864,38669.282315976125,29194.717684023875,Yes
FF100833,2026-04-13,Philippines,Weapons,Golden AK,43,999,81169,42957,28498.105683377802,14458.894316622198,No
FF100834,2026-04-14,India,Characters,Elite Pass S2,404,499,43470,201596,114377.93045551042,87218.06954448958,Yes
FF100835,2026-04-15,India,Diamonds,Elite Pass S1,380,49,149744,18620,12809.392639981494,5810.607360018506,No
FF100836,2026-04-16,Mexico,Elite Pass,500 Diamonds,353,199,130684,70247,29125.000104664963,41121.99989533504,No
FF100837,2026-04-17,Philippines,Skins,Shadow Bundle,90,99,79821,8910,3825.9745414189206,5084.02545858108,No
FF100838,2026-04-18,Philippines,Skins,1000 Diamonds,295,99,106669,29205,12068.083046148897,17136.916953851105,No
FF100839,2026-04-19,India,Weapons,Elite Pass S1,341,199,138193,67859,30915.41053603511,36943.58946396489,No
FF100840,2026-04-20,Vietnam,Characters,M1014 Evo,245,99,64435,24255,13640.551962267122,10614.448037732878,No
FF100841,2026-04-21,Mexico,Weapons,1000 Diamonds,433,999,24529,432567,256802.76654105543,175764.23345894457,Yes
FF100842,2026-04-22,Mexico,Elite Pass,Dragon Skin,192,49,103055,9408,3891.859549794323,5516.140450205678,No
FF100843,2026-04-23,Indonesia,Weapons,500 Diamonds,318,49,32192,15582,10654.835521672238,4927.1644783277625,No
FF100844,2026-04-24,Philippines,Skins,Dragon Skin,106,199,94102,21094,13766.99093651894,7327.00906348106,No
FF100845,2026-04-25,India,Skins,Elite Pass S2,363,99,92762,35937,17572.608831383837,18364.391168616163,No
FF100846,2026-04-26,Indonesia,Diamonds,500 Diamonds,310,999,123466,309690,131047.26187075046,178642.73812924954,Yes
FF100847,2026-04-27,Thailand,Diamonds,1000 Diamonds,382,49,134894,18718,8441.183870954294,10276.816129045706,No
FF100848,2026-04-28,Brazil,Elite Pass,Golden AK,233,49,106795,11417,5001.597311552157,6415.402688447843,No
FF100849,2026-04-29,Mexico,Characters,Elite Pass S1,265,299,54087,79235,34624.51707582561,44610.48292417439,Yes
FF100850,2026-04-30,Thailand,Weapons,Golden AK,344,299,86677,102856,57143.55431482082,45712.44568517918,Yes
FF100851,2026-05-01,Thailand,Elite Pass,1000 Diamonds,37,49,24627,1813,858.9164239721604,954.0835760278396,No
FF100852,2026-05-02,Vietnam,Diamonds,Elite Pass S2,305,199,76541,60695,30799.18702842093,29895.81297157907,No
FF100853,2026-05-03,Brazil,Weapons,Dragon Skin,41,499,132805,20459,14256.886884712954,6202.113115287046,No
FF100854,2026-05-04,Thailand,Diamonds,500 Diamonds,17,499,88226,8483,5134.71133209011,3348.28866790989,No
FF100855,2026-05-05,Thailand,Weapons,Golden AK,344,999,125627,343656,235299.27003441125,108356.72996558875,Yes
FF100856,2026-05-06,Brazil,Characters,1000 Diamonds,277,49,23255,13573,6009.676036439344,7563.323963560656,No
FF100857,2026-05-07,Brazil,Elite Pass,Golden AK,307,49,77433,15043,7741.7572359719015,7301.2427640280985,No
FF100858,2026-05-08,Thailand,Weapons,1000 Diamonds,59,49,25213,2891,1637.5188929867859,1253.4811070132141,No
FF100859,2026-05-09,Brazil,Skins,Dragon Skin,423,199,122412,84177,35609.17901268249,48567.82098731751,No
FF100860,2026-05-10,Thailand,Skins,500 Diamonds,183,299,39404,54717,21955.53730589729,32761.46269410271,Yes
FF100861,2026-05-11,Thailand,Weapons,Elite Pass S1,41,49,136545,2009,1207.670772979402,801.329227020598,No
FF100862,2026-05-12,Vietnam,Weapons,Dragon Skin,39,49,45380,1911,1132.3551289822628,778.6448710177372,No
FF100863,2026-05-13,India,Weapons,Golden AK,397,99,111056,39303,20564.76977982442,18738.23022017558,No
FF100864,2026-05-14,Thailand,Skins,Elite Pass S1,192,199,39173,38208,20895.69625710957,17312.30374289043,No
FF100865,2026-05-15,Indonesia,Skins,1000 Diamonds,267,999,148833,266733,139936.90736307894,126796.09263692106,Yes
FF100866,2026-05-16,Mexico,Weapons,Elite Pass S1,494,49,73027,24206,9856.719834654614,14349.280165345386,No
FF100867,2026-05-17,Philippines,Diamonds,1000 Diamonds,147,99,43989,14553,7285.398895584819,7267.601104415181,No
FF100868,2026-05-18,India,Diamonds,Dragon Skin,395,499,128106,197105,89313.13938502486,107791.86061497514,Yes
FF100869,2026-05-19,India,Characters,Golden AK,333,999,44519,332667,142889.54391473552,189777.45608526448,Yes
FF100870,2026-05-20,India,Elite Pass,Elite Pass S2,127,49,145803,6223,4275.301378028027,1947.698621971973,No
FF100871,2026-05-21,Vietnam,Diamonds,Golden AK,46,49,42439,2254,1306.8870460735125,947.1129539264875,No
FF100872,2026-05-22,Thailand,Skins,1000 Diamonds,45,99,138570,4455,2755.8491238822194,1699.1508761177806,No
FF100873,2026-05-23,Vietnam,Diamonds,Shadow Bundle,1,199,96949,199,98.42721547298721,100.57278452701279,No
FF100874,2026-05-24,Thailand,Characters,500 Diamonds,168,49,34995,8232,4263.71615099842,3968.28384900158,No
FF100875,2026-05-25,Vietnam,Characters,M1014 Evo,108,499,43559,53892,25387.292363724668,28504.707636275332,Yes
FF100876,2026-05-26,Vietnam,Elite Pass,Elite Pass S2,19,49,148028,931,399.48251190064315,531.5174880993568,No
FF100877,2026-05-27,Mexico,Diamonds,Elite Pass S1,332,499,130887,165668,75165.1439935017,90502.8560064983,Yes
FF100878,2026-05-28,Indonesia,Skins,Elite Pass S2,72,999,109049,71928,45980.27707502569,25947.72292497431,No
FF100879,2026-05-29,Vietnam,Skins,500 Diamonds,456,999,25021,455544,274813.1778829914,180730.82211700862,Yes
FF100880,2026-05-30,Mexico,Weapons,Elite Pass S1,445,299,118000,133055,75053.4864782743,58001.513521725705,Yes
FF100881,2026-05-31,Brazil,Skins,500 Diamonds,109,299,41119,32591,17681.49621398025,14909.503786019752,No
FF100882,2026-06-01,Indonesia,Elite Pass,Elite Pass S1,268,499,71539,133732,90500.49448657024,43231.50551342976,Yes
FF100883,2026-06-02,Vietnam,Elite Pass,Elite Pass S2,445,199,114835,88555,37354.312990162,51200.687009838,No
FF100884,2026-06-03,Philippines,Skins,Elite Pass S1,240,49,59350,11760,5693.959669103368,6066.040330896632,No
FF100885,2026-06-04,India,Skins,Elite Pass S1,417,49,66223,20433,10318.28404860312,10114.71595139688,No
FF100886,2026-06-05,Brazil,Weapons,Shadow Bundle,301,299,45517,89999,57124.862202001605,32874.137797998395,Yes
FF100887,2026-06-06,Brazil,Skins,Golden AK,90,499,98653,44910,31336.149477442235,13573.850522557765,No
FF100888,2026-06-07,Mexico,Weapons,Golden AK,103,49,42250,5047,2383.1992263938055,2663.8007736061945,No
FF100889,2026-06-08,Brazil,Weapons,M1014 Evo,476,49,104486,23324,15447.303278423982,7876.696721576018,No
FF100890,2026-06-09,Indonesia,Skins,M1014 Evo,250,199,102895,49750,32297.044699444483,17452.955300555517,No
FF100891,2026-06-10,Vietnam,Characters,1000 Diamonds,453,99,109132,44847,20961.363093612094,23885.636906387906,No
FF100892,2026-06-11,Vietnam,Characters,1000 Diamonds,8,299,111066,2392,1243.361059550962,1148.638940449038,No
FF100893,2026-06-12,Philippines,Weapons,1000 Diamonds,153,299,86798,45747,23921.19142545746,21825.80857454254,No
FF100894,2026-06-13,India,Skins,Shadow Bundle,347,99,74199,34353,23822.644387767858,10530.355612232142,No
FF100895,2026-06-14,Mexico,Characters,M1014 Evo,174,49,143823,8526,3873.085305346946,4652.9146946530545,No
FF100896,2026-06-15,India,Skins,500 Diamonds,343,199,79546,68257,43667.23769010973,24589.76230989027,No
FF100897,2026-06-16,Brazil,Skins,1000 Diamonds,158,199,148180,31442,15729.106195709275,15712.893804290725,No
FF100898,2026-06-17,Philippines,Skins,1000 Diamonds,493,299,125686,147407,91283.42151794795,56123.57848205205,Yes
FF100899,2026-06-18,India,Diamonds,Elite Pass S2,431,199,108151,85769,45114.777148230416,40654.222851769584,No
FF100900,2026-06-19,Indonesia,Skins,Dragon Skin,215,999,23327,214785,123180.90051629582,91604.09948370418,Yes
FF100901,2026-06-20,Vietnam,Diamonds,500 Diamonds,177,99,140318,17523,11386.15683119814,6136.843168801861,No
FF100902,2026-06-21,Brazil,Weapons,1000 Diamonds,175,49,49768,8575,5498.715915921042,3076.2840840789577,No
FF100903,2026-06-22,Philippines,Characters,1000 Diamonds,340,999,84418,339660,224150.78955632835,115509.21044367165,Yes
FF100904,2026-06-23,India,Characters,1000 Diamonds,338,99,114386,33462,13983.274482204894,19478.72551779511,No
FF100905,2026-06-24,Mexico,Characters,Dragon Skin,146,499,136947,72854,44267.19529734727,28586.804702652727,No
FF100906,2026-06-25,Indonesia,Characters,Dragon Skin,450,299,62788,134550,59470.590461373955,75079.40953862605,Yes
FF100907,2026-06-26,Indonesia,Characters,Shadow Bundle,324,199,135945,64476,33833.49539746652,30642.50460253348,No
FF100908,2026-06-27,India,Characters,500 Diamonds,478,499,102384,238522,134663.9217807023,103858.07821929769,Yes
FF100909,2026-06-28,Vietnam,Characters,Shadow Bundle,161,199,66830,32039,16686.611105541113,15352.388894458887,No
FF100910,2026-06-29,India,Weapons,Elite Pass S1,127,999,72446,126873,70526.60764324649,56346.39235675351,Yes
FF100911,2026-06-30,Brazil,Skins,Dragon Skin,420,49,125078,20580,14384.553430522672,6195.446569477328,No
FF100912,2026-07-01,India,Elite Pass,Elite Pass S2,82,49,35160,4018,1770.190949949475,2247.809050050525,No
FF100913,2026-07-02,Indonesia,Diamonds,M1014 Evo,485,49,76583,23765,14321.663875226046,9443.336124773954,No
FF100914,2026-07-03,Philippines,Elite Pass,Elite Pass S2,147,199,53998,29253,15176.464880903519,14076.535119096481,No
FF100915,2026-07-04,India,Elite Pass,M1014 Evo,239,499,47230,119261,52463.26448824608,66797.73551175391,Yes
FF100916,2026-07-05,Vietnam,Skins,Dragon Skin,412,49,29076,20188,9036.57333370017,11151.42666629983,No
FF100917,2026-07-06,Philippines,Skins,Dragon Skin,424,499,89341,211576,144883.42201810676,66692.57798189324,Yes
FF100918,2026-07-07,Mexico,Skins,Dragon Skin,84,199,51085,16716,11097.425585710143,5618.574414289857,No
FF100919,2026-07-08,Thailand,Characters,Shadow Bundle,113,999,75571,112887,75872.77373561116,37014.22626438884,Yes
FF100920,2026-07-09,India,Weapons,500 Diamonds,225,499,34715,112275,78307.30272180594,33967.69727819406,Yes
FF100921,2026-07-10,Vietnam,Characters,M1014 Evo,332,999,148308,331668,153394.66463200355,178273.33536799645,Yes
FF100922,2026-07-11,Philippines,Weapons,500 Diamonds,378,199,25750,75222,38109.85735055984,37112.14264944016,Yes
FF100923,2026-07-12,Vietnam,Weapons,Shadow Bundle,243,199,133931,48357,29051.22738902303,19305.77261097697,No
FF100924,2026-07-13,Mexico,Elite Pass,Shadow Bundle,143,299,98768,42757,23308.583559046507,19448.416440953493,No
FF100925,2026-07-14,Indonesia,Elite Pass,Golden AK,41,199,138544,8159,4287.692060850147,3871.307939149853,No
FF100926,2026-07-15,Vietnam,Weapons,Elite Pass S2,423,199,55903,84177,42706.64326059667,41470.35673940333,Yes
FF100927,2026-07-16,Philippines,Weapons,Elite Pass S2,258,99,92489,25542,14766.703470329896,10775.296529670104,No
FF100928,2026-07-17,Vietnam,Characters,Elite Pass S1,447,49,52093,21903,12543.366860251113,9359.633139748887,No
FF100929,2026-07-18,Vietnam,Characters,1000 Diamonds,285,299,111036,85215,38213.58879893527,47001.41120106473,No
FF100930,2026-07-19,Vietnam,Elite Pass,Shadow Bundle,105,299,107954,31395,17001.08165966742,14393.91834033258,No
FF100931,2026-07-20,Brazil,Skins,M1014 Evo,202,299,139277,60398,34187.77650185675,26210.22349814325,No
FF100932,2026-07-21,Brazil,Weapons,Golden AK,450,99,54314,44550,25441.88493614503,19108.11506385497,No
FF100933,2026-07-22,Indonesia,Characters,Golden AK,307,999,68225,306693,142008.72159476037,164684.27840523963,Yes
FF100934,2026-07-23,India,Elite Pass,1000 Diamonds,331,199,107985,65869,41015.40230087976,24853.59769912024,No
FF100935,2026-07-24,Vietnam,Characters,500 Diamonds,461,49,103014,22589,9206.366705873943,13382.633294126057,No
FF100936,2026-07-25,Mexico,Weapons,1000 Diamonds,266,499,55179,132734,67223.07545409985,65510.924545900154,Yes
FF100937,2026-07-26,India,Weapons,1000 Diamonds,398,999,137305,397602,252105.03284491948,145496.96715508052,Yes
FF100938,2026-07-27,Mexico,Diamonds,1000 Diamonds,210,199,132417,41790,23785.525551271578,18004.474448728422,No
FF100939,2026-07-28,India,Skins,Elite Pass S2,51,99,45338,5049,2415.1827365242,2633.8172634758,No
FF100940,2026-07-29,Indonesia,Diamonds,Shadow Bundle,118,199,112435,23482,14288.466744524034,9193.533255475966,No
